NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.86031E-03, -4.86099E-03, -4.86023E-03, -4.86069E-03, -4.86100E-03, -4.85628E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.22126E-03, -5.25348E-03, -5.25839E-03, -5.24702E-03, -5.23207E-03, -5.22418E-03, -5.22831E-03, -5.24189E-03, -5.25582E-03, -5.25764E-03, -5.23541E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.54665E-03, -5.65879E-03, -5.71930E-03, -5.73012E-03, -5.70189E-03, -5.65356E-03, -5.60836E-03, -5.58658E-03, -5.59786E-03, -5.63720E-03, -5.68709E-03, -5.72436E-03, -5.72802E-03, -5.68448E-03, -5.58909E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.93935E-03, -6.12883E-03, -6.25278E-03, -6.30064E-03, -6.27214E-03, -6.18253E-03, -6.06417E-03, -5.96047E-03, -5.91147E-03, -5.93678E-03, -6.02621E-03, -6.14473E-03, -6.24813E-03, -6.29930E-03, -6.27722E-03, -6.17754E-03, -6.00808E-03, -5.78316E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.29173E-03, -6.59118E-03, -6.82561E-03, -6.96798E-03, -6.99540E-03, -6.89942E-03, -6.69873E-03, -6.44753E-03, -6.22870E-03, -6.12498E-03, -6.17858E-03, -6.36746E-03, -6.61794E-03, -6.84300E-03, -6.97718E-03, -6.99053E-03, -6.88395E-03, -6.67688E-03, -6.39589E-03, -6.06713E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -6.55393E-03, -6.98319E-03, -7.36943E-03, -7.67461E-03, -7.85217E-03, -7.85448E-03, -7.65008E-03, -7.25177E-03, -6.74557E-03, -6.29294E-03, -6.07436E-03, -6.18765E-03, -6.58128E-03, -7.09039E-03, -7.53783E-03, -7.81059E-03, -7.87438E-03, -7.74960E-03, -7.48102E-03, -7.11678E-03, -6.69811E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -6.68341E-03, -7.23874E-03, -7.79133E-03, -8.30550E-03, -8.72664E-03, -8.97823E-03, -8.96655E-03, -8.60368E-03, -7.86219E-03, -6.85889E-03,NA,NA,NA, -6.51983E-03, -7.54934E-03, -8.39941E-03, -8.88914E-03, -9.00824E-03, -8.83255E-03, -8.45774E-03, -7.96713E-03, -7.42242E-03, -6.86502E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -7.31296E-03, -8.01029E-03, -8.73028E-03, -9.43245E-03, -1.00453E-02, -1.04530E-02, -1.04852E-02, -9.93212E-03,NA,NA,NA,NA,NA,NA,NA,NA, -1.03782E-02, -1.05149E-02, -1.02094E-02, -9.64876E-03, -8.96621E-03, -8.24636E-03, -7.53850E-03, -6.86888E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -7.19675E-03, -7.98970E-03, -8.86343E-03, -9.80446E-03, -1.07760E-02, -1.16984E-02, -1.24180E-02, -1.26618E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.25685E-02, -1.19682E-02, -1.10908E-02, -1.01238E-02, -9.16706E-03, -8.26882E-03, -7.44868E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -7.74476E-03, -8.69581E-03, -9.77929E-03, -1.09989E-02, -1.23376E-02, -1.37322E-02, -1.50222E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.41807E-02, -1.27958E-02, -1.14284E-02, -1.01661E-02, -9.03753E-03, -8.04395E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.28179E-03, -9.40285E-03, -1.07209E-02, -1.22688E-02, -1.40715E-02, -1.61247E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.68446E-02, -1.47218E-02, -1.28335E-02, -1.12037E-02, -9.81350E-03, -8.63120E-03, -7.62438E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -7.70375E-03, -8.78151E-03, -1.00726E-02, -1.16328E-02, -1.35337E-02, -1.58646E-02, -1.87287E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.67437E-02, -1.42489E-02, -1.22171E-02, -1.05535E-02, -9.18067E-03, -8.03795E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -8.02795E-03, -9.21557E-03, -1.06616E-02, -1.24464E-02, -1.46836E-02, -1.75370E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.86494E-02, -1.55452E-02, -1.31263E-02, -1.12071E-02, -9.65980E-03, -8.39442E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -8.28214E-03, -9.55813E-03, -1.11283E-02, -1.30931E-02, -1.56010E-02, -1.88792E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.01833E-02, -1.65812E-02, -1.38498E-02, -1.17257E-02, -1.00385E-02, -8.67461E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -8.45463E-03, -9.79080E-03, -1.14427E-02, -1.35215E-02, -1.61940E-02, -1.97197E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.11324E-02, -1.72444E-02, -1.43257E-02, -1.20733E-02, -1.02953E-02, -8.86501E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -8.54070E-03, -9.90640E-03, -1.15931E-02, -1.37116E-02, -1.64265E-02, -1.99901E-02, -2.48029E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.14114E-02, -1.74905E-02, -1.45296E-02, -1.22363E-02, -1.04218E-02, -8.96024E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -8.54323E-03, -9.91019E-03, -1.15887E-02, -1.36798E-02, -1.63289E-02, -1.97496E-02, -2.42620E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.60630E-02, -2.10953E-02, -1.73570E-02, -1.44818E-02, -1.22257E-02, -1.04243E-02, -8.96383E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.81797E-03, -1.14567E-02, -1.34733E-02, -1.59852E-02, -1.91548E-02, -2.32047E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.47787E-02, -2.03783E-02, -1.69467E-02, -1.42388E-02, -1.20741E-02, -1.03217E-02, -8.88688E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.65175E-03, -1.12337E-02, -1.31541E-02, -1.55027E-02, -1.83959E-02, -2.19789E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.33378E-02, -1.94917E-02, -1.63887E-02, -1.38751E-02, -1.18248E-02, -1.01399E-02, -8.74507E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.43441E-03, -1.09569E-02, -1.27825E-02, -1.49800E-02, -1.76339E-02, -2.08476E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.86247E-02, -1.57989E-02, -1.34613E-02, -1.15215E-02, -9.90593E-03, -8.55498E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -9.18494E-03, -1.06559E-02, -1.24045E-02, -1.44857E-02, -1.69667E-02, -1.99351E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.78852E-02, -1.52548E-02, -1.30501E-02, -1.11985E-02, -9.64165E-03, -8.33062E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.91536E-03, -1.03486E-02, -1.20453E-02, -1.40531E-02, -1.64292E-02, -1.92522E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.73045E-02, -1.47916E-02, -1.26696E-02, -1.08760E-02, -9.36084E-03, -8.08109E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.62952E-03, -1.00402E-02, -1.17112E-02, -1.36866E-02, -1.60160E-02, -1.87618E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.97719E-02, -1.68705E-02, -1.44119E-02, -1.23258E-02, -1.05596E-02, -9.06778E-03, -7.80948E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -8.32342E-03, -9.72425E-03, -1.13924E-02, -1.33714E-02, -1.57046E-02, -1.84311E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.94210E-02, -1.65572E-02, -1.40986E-02, -1.20075E-02, -1.02419E-02, -8.75779E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -7.98644E-03, -9.38499E-03, -1.10664E-02, -1.30790E-02, -1.54647E-02, -1.82434E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.92414E-02, -1.63364E-02, -1.38217E-02, -1.16903E-02, -9.90507E-03, -8.41867E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -7.60305E-03, -8.99900E-03, -1.07004E-02, -1.27669E-02, -1.52514E-02, -1.81744E-02, -2.14692E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.92256E-02, -1.61662E-02, -1.35368E-02, -1.13377E-02, -9.52265E-03, -8.03253E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -7.15505E-03, -8.53760E-03, -1.02514E-02, -1.23750E-02, -1.49890E-02, -1.81492E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.93080E-02, -1.59682E-02, -1.31779E-02, -1.09014E-02, -9.06171E-03, -7.57814E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -6.62455E-03, -7.97051E-03, -9.66979E-03, -1.18248E-02, -1.45589E-02, -1.80010E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.93068E-02, -1.56083E-02, -1.26547E-02, -1.03234E-02, -8.48651E-03, -7.03412E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -5.99787E-03, -7.27153E-03, -8.90755E-03, -1.10302E-02, -1.38083E-02, -1.74650E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.49029E-02, -1.18628E-02, -9.54553E-03, -7.76495E-03, -6.38341E-03, -5.30033E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -5.26982E-03, -6.42608E-03, -7.93123E-03, -9.91971E-03, -1.25895E-02, -1.62385E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.36646E-02, -1.07115E-02, -8.52452E-03, -6.87762E-03, -5.61843E-03, -4.64215E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -4.44740E-03, -5.43837E-03, -6.73653E-03, -8.46695E-03, -1.08215E-02, -1.41073E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.17808E-02, -9.16132E-03, -7.25092E-03, -5.82682E-03, -4.74562E-03, -3.91164E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -3.55129E-03, -4.33538E-03, -5.35786E-03, -6.71322E-03, -8.54541E-03, -1.10845E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -9.28863E-03, -7.25488E-03, -5.76162E-03, -4.64188E-03, -3.78758E-03, -3.12608E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -2.61441E-03, -3.16505E-03, -3.86708E-03, -4.76954E-03, -5.93877E-03, -7.46427E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.06390E-03, -6.39659E-03, -5.12125E-03, -4.13927E-03, -3.37740E-03, -2.78146E-03, -2.31138E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -1.67722E-03, -1.98859E-03, -2.36000E-03, -2.79219E-03, -3.26901E-03, -3.73174E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.85833E-03, -3.42790E-03, -2.94591E-03, -2.49590E-03, -2.10404E-03, -1.77348E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -7.81332E-04, -8.68972E-04, -9.35249E-04, -9.41545E-04, -8.08675E-04, -3.74270E-04,  6.99232E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.29712E-03, -1.15811E-04, -7.10581E-04, -9.18820E-04, -9.46715E-04, -8.94498E-04, -8.11141E-04,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,  1.40348E-04,  3.26418E-04,  6.57241E-04,  1.24346E-03,  2.28560E-03,  4.15265E-03,  7.53113E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.16693E-03,  5.05130E-03,  2.78415E-03,  1.52270E-03,  8.14639E-04,  4.15235E-04,  1.90146E-04,  6.44719E-05,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,  1.00314E-03,  1.37487E-03,  1.93581E-03,  2.79857E-03,  4.14813E-03,  6.28753E-03,  9.70267E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.12233E-02,  7.24085E-03,  4.74606E-03,  3.17734E-03,  2.17936E-03,  1.53428E-03,  1.10956E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,  2.19292E-03,  2.88238E-03,  3.86682E-03,  5.28838E-03,  7.35193E-03,  1.03327E-02,  1.45423E-02,NA,NA,NA,NA,NA,NA,NA,  1.62394E-02,  1.15688E-02,  8.21695E-03,  5.88492E-03,  4.27806E-03,  3.16812E-03,  2.39404E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,  3.52655E-03,  4.52012E-03,  5.86602E-03,  7.68211E-03,  1.00937E-02,  1.31843E-02,  1.68850E-02,  2.08002E-02,NA,NA,NA,  2.20040E-02,  1.81827E-02,  1.43464E-02,  1.10353E-02,  8.40480E-03,  6.40587E-03,  4.91905E-03,  3.82116E-03,  3.00921E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  4.85339E-03,  6.05104E-03,  7.56961E-03,  9.44882E-03,  1.16748E-02,  1.41236E-02,  1.65033E-02,  1.83560E-02,  1.91960E-02,  1.87642E-02,  1.71970E-02,  1.49345E-02,  1.24670E-02,  1.01467E-02,  8.14771E-03,  6.51310E-03,  5.21574E-03,  4.20160E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.98528E-03,  7.22048E-03,  8.66226E-03,  1.02660E-02,  1.19200E-02,  1.34319E-02,  1.45513E-02,  1.50435E-02,  1.47916E-02,  1.38566E-02,  1.24451E-02,  1.08129E-02,  9.17636E-03,  7.67350E-03,  6.36849E-03,  5.27441E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.76386E-03,  7.86691E-03,  9.03407E-03,  1.01798E-02,  1.11811E-02,  1.18967E-02,  1.22048E-02,  1.20476E-02,  1.14551E-02,  1.05323E-02,  9.41906E-03,  8.24752E-03,  7.11638E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
